Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
4/22/20 16:00,2091,4,1760,,1040,144.44,
4/22/20 16:00,2095,1,600,,317.8,112.62,
4/22/20 16:00,2096,1,487.68,72.32,222.68,84.03,12.91
4/22/20 16:00,2099,1,315,35,130,70.27,10
4/22/20 16:00,2100,1,250,30,110,78.57,10.71
4/22/20 16:00,2102,5.75,3328.8,121.2,1603.8,92.97,3.51
4/22/20 16:00,2104,1,200,,200,,
4/22/20 16:00,2105,1,314.17,35.83,314.17,,10.24
4/22/20 16:00,2108,4,1032.35,87.65,492.35,91.18,7.83
4/22/20 16:00,2109,2,530,30,260,96.3,5.36
4/22/20 16:00,2110,3,751.66,88.34,331.66,78.97,10.52
4/22/20 16:00,2112,2,540.52,99.48,220.52,68.91,15.54
4/22/20 16:00,2117,1,220,,107.31,95.23,
4/22/20 16:00,2118,0.75,420,,270,180,
4/22/20 16:00,2120,6.75,3498.56,281.44,2148.56,159.15,7.45
4/22/20 16:00,2121,2.5,1005,115,555,123.33,10.27
4/24/20 18:00,129,2,630,70,272,75.98,10
4/24/20 18:00,130,1,209.98,90.02,68.98,48.92,30.01
4/24/20 18:00,131,1,270,30,124,84.93,10
4/24/20 18:00,133,1,265.97,114.03,77.97,41.47,30.01
4/24/20 18:00,135,3,954.41,35.59,462.41,93.99,3.59
4/24/20 18:00,137,1,293.97,126.03,62.97,27.26,30.01
4/24/20 18:00,138,2,665,35,329,97.92,5
4/24/20 18:00,142,2,503.46,56.54,219.46,77.27,10.1
4/24/20 18:00,159,1,359.69,90.31,115.69,47.41,20.07
4/24/20 18:00,217,1,6.61,743.39,-402.89,-98.39,99.12
4/24/20 18:00,219,1,650,,303.5,87.59,
4/24/20 18:00,222,2,11.46,1288.54,-699.54,-98.39,99.12
4/24/20 18:00,236,6,1678.54,421.46,564.34,50.65,20.07
4/24/20 18:00,270,1,376.36,43.64,145.36,62.93,10.39
4/24/20 18:00,276,2,700,,360,105.88,
4/24/20 18:00,282,1,315,35,144,84.21,10
4/24/20 18:00,293,1,720,180,307,74.33,20
4/24/20 18:00,294,1,495,55,196,65.55,10
4/24/20 18:00,296,4,306.86,413.14,-68.38,-18.22,57.38
4/24/20 18:00,298,8,904.76,535.24,187.32,26.11,37.17
4/24/20 18:00,299,5,721.59,178.41,273.19,60.93,19.82
4/24/20 18:00,310,7.5,4859.32,540.68,2346.82,93.41,10.01
4/24/20 18:00,335,0.5,351.25,88.75,101.25,40.5,20.17
4/24/20 18:00,340,4.27,2500.79,573.61,1070.34,74.83,18.66
4/24/20 18:00,356,1,300,,223.5,292.16,
4/24/20 18:00,364,2,559.57,140.43,289.57,107.25,20.06
4/24/20 18:00,365,1,209.98,90.02,83.98,66.65,30.01
4/24/20 18:00,373,1,360,90,112,45.16,20
4/24/20 18:00,377,1,1.59,178.41,-92.22,-98.31,99.12
4/24/20 18:00,381,1,300,,197,191.26,
4/24/20 18:00,386,1,331.46,38.54,126.46,61.69,10.42
4/24/20 18:00,457,1,244.97,105.03,65.97,36.85,30.01
4/24/20 18:00,472,1,270,30,124.86,86.03,10
4/24/20 18:00,474,1,350,,162.38,86.55,
4/24/20 18:00,479,2,479.98,120.02,180.26,60.14,20
4/24/20 18:00,481,2,537.5,62.5,233.06,76.55,10.42
4/24/20 18:00,482,2,595,105,288.2,93.94,15
4/24/20 18:00,490,1.5,1120.79,19.21,632.27,129.43,1.69
4/24/20 18:00,519,6,1039.47,160.53,1039.47,,13.38
4/24/20 18:00,520,3,750,,405,117.39,
4/24/20 18:00,530,2,4.06,455.94,-211.94,-98.12,99.12
4/24/20 18:00,560,2.5,960,40,490.95,104.67,4
4/24/20 18:00,564,2,935,25,486.6,108.52,2.6
4/24/20 18:00,566,1,220,,107.31,95.23,
4/24/20 18:00,578,3,2447,193,1262,106.5,7.31
4/24/20 18:00,579,1,454.95,195.05,148.95,48.68,30.01
4/24/20 18:00,591,1,150,,97.5,185.71,
4/24/20 18:00,603,1,240,,19,8.6,
4/24/20 18:00,634,1.75,1582.98,97.02,634.48,66.89,5.78
4/24/20 18:00,637,18.25,10800,150,5872.5,119.18,1.37
4/24/20 18:00,643,3,620.09,189.91,179.09,40.61,23.45
4/24/20 18:00,674,1,244.97,105.03,64.97,36.09,30.01
4/24/20 18:00,677,3.75,2472.37,227.63,1291.12,109.3,8.43
4/24/20 18:00,683,2,1024.64,115.36,394.64,62.64,10.12
4/24/20 18:00,696,1.75,828,82,443,115.06,9.01
4/24/20 18:00,706,2,255.45,64.55,81.99,47.27,20.17
4/24/20 18:00,812,3,722.54,87.46,317.54,78.4,10.8
4/24/20 18:00,816,4,1063.8,336.2,395.8,59.25,24.01
4/24/20 18:00,899,1,315,35,315,,10
4/24/20 18:00,969,0.75,482.95,207.05,151.1,45.53,30.01
4/24/20 18:00,1030,10,1859.06,140.94,879.06,89.7,7.05
4/24/20 18:00,1057,5,1303.34,346.66,523.34,67.09,21.01
4/24/20 18:00,1111,1,280,,161,135.29,
4/24/20 18:00,1199,1,683.44,36.56,388.44,131.67,5.08
4/24/20 18:00,1213,0.75,600,,363.75,153.97,
4/24/20 18:00,1216,1,594.93,255.07,117.93,24.72,30.01
4/24/20 18:00,1217,5,800,100,395.85,97.95,11.11
4/24/20 18:00,1238,5,1123.7,126.3,598.7,114.04,10.1
4/24/20 18:00,1254,1,314.61,35.39,146.61,87.27,10.11
4/24/20 18:00,1256,2.25,1442.59,177.41,655.09,83.19,10.95
4/24/20 18:00,1268,1,270,,130,92.86,
4/24/20 18:00,1283,1,180,,90.32,100.71,
4/24/20 18:00,1354,1,629.93,270.07,89.93,16.65,30.01
4/24/20 18:00,1399,1,518.81,131.19,142.81,37.98,20.18
4/24/20 18:00,1433,1,300,,143.33,91.49,
4/24/20 18:00,1450,0.25,151.67,38.33,39.17,34.82,20.17
4/24/20 18:00,1474,0.5,360,40,135.83,60.59,10
4/24/20 18:00,1495,1,252,28,112,80,10
4/24/20 18:00,1515,1.75,923.51,56.49,591.01,177.75,5.76
4/24/20 18:00,1566,1,450,,204,82.93,
4/24/20 18:00,1582,1,960,240,175.7,22.4,20
4/24/20 18:00,1590,4,1362.5,77.5,578.5,73.79,5.38
4/24/20 18:00,1594,1.25,750,,412.5,122.22,
4/24/20 18:00,1617,1,855,95,331,63.17,10
4/24/20 18:00,1627,1,453.12,246.88,43.18,10.53,35.27
4/24/20 18:00,1633,0.25,239.48,60.52,105.73,79.05,20.17
4/24/20 18:00,1691,1,315,35,138,77.97,10
4/24/20 18:00,1753,1,303.91,76.09,122.15,67.2,20.02
4/24/20 18:00,1755,1,560,140,217.67,63.58,20
4/24/20 18:00,1777,2.75,2139.66,60.34,1027.42,92.37,2.74
4/24/20 18:00,1780,1,244.97,105.03,67.97,38.4,30.01
4/24/20 18:00,1809,1,241.98,58.02,93.98,63.5,19.34
4/24/20 18:00,1850,1,271.25,148.75,43.25,18.97,35.42
4/24/20 18:00,1853,1,415.65,104.35,138.65,50.05,20.07
4/24/20 18:00,1901,1,270,,135,100,
4/24/20 18:00,1906,1,310,,152,96.2,
4/24/20 18:00,1908,1,804.91,345.09,141.88,21.4,30.01
4/24/20 18:00,1959,1,198,132,63.75,47.49,40
4/24/20 18:00,1976,2.75,1899.07,300.93,1042.44,121.69,13.68
4/24/20 18:00,2002,1,209.87,70.13,89.87,74.89,25.05
4/24/20 18:00,2003,1,209.86,70.14,79.86,61.43,25.05
4/24/20 18:00,2004,4,1090.94,29.06,610.94,127.28,2.59
4/24/20 18:00,2005,1,233.02,26.98,123.02,111.84,10.38
4/24/20 18:00,2007,1.25,599.23,100.77,274.23,84.38,14.4
4/24/20 18:00,2017,1,1.76,198.24,-97.36,-98.22,99.12
4/24/20 18:00,2027,0.5,509.98,90.02,188.98,58.87,15
4/24/20 18:00,2029,3.125,3030.88,219.12,1330.88,78.29,6.74
4/24/20 18:00,2038,1,293.97,126.03,69.97,31.24,30.01
4/24/20 18:00,2041,2,587.05,252.95,139.05,31.04,30.11
4/24/20 18:00,2042,2,755.92,324.08,165.92,28.12,30.01
4/24/20 18:00,2043,1,358.87,91.13,134.87,60.21,20.25
4/24/20 18:00,2052,1,1959.79,840.21,316.79,19.28,30.01
4/24/20 18:00,2059,1,399.66,100.34,125.66,45.86,20.07
4/24/20 18:00,2060,1,348.75,191.25,51.75,17.42,35.42
4/24/20 18:00,2062,1,351.19,88.81,108.19,44.52,20.18
4/24/20 18:00,2072,1,979.89,420.11,224.89,29.79,30.01
4/24/20 18:00,2080,1,363.96,156.04,84.96,30.45,30.01
4/24/20 18:00,2091,5.25,2228.43,81.57,1283.43,135.81,3.53
4/24/20 18:00,2094,1,195,105,53.9,38.2,35
4/24/20 18:00,2096,5.75,2761.47,458.53,1237.72,81.23,14.24
4/24/20 18:00,2097,5,1286.44,213.56,569.74,79.49,14.24
4/24/20 18:00,2100,1,250,30,110,78.57,10.71
4/24/20 18:00,2101,1,295,35,125,73.53,10.61
4/24/20 18:00,2102,4,2248.96,151.04,1048.96,87.41,6.29
4/24/20 18:00,2104,1,139.98,60.02,139.98,,30.01
4/24/20 18:00,2108,1,280,,145,107.41,
4/24/20 18:00,2109,4,1030,90,490,90.74,8.04
4/24/20 18:00,2110,1,250,30,110,78.57,10.71
4/24/20 18:00,2111,1,238.64,61.36,88.64,59.09,20.45
4/24/20 18:00,2112,4,1084.59,195.41,444.59,69.47,15.27
4/24/20 18:00,2113,1,160,40,70,77.78,20
4/24/20 18:00,2117,1,198,22,85.31,75.7,10
4/24/20 18:00,2118,1.75,950,30,600,171.43,3.06
4/24/20 18:00,2120,6,2857.53,502.47,1657.53,138.13,14.95
4/24/20 18:00,2121,3,1094.79,225.21,554.79,102.74,17.06
4/24/20 18:00,2122,2,639.9,160.1,229.96,56.1,20.01
4/24/20 18:00,2123,1,319.9,80.1,114.93,56.07,20.03
4/24/20 18:00,2125,3,965.77,294.23,328.12,51.46,23.35
4/24/20 18:00,2126,3,1149.96,290.04,399.78,53.29,20.14
4/24/20 18:00,2127,3,1054.84,385.16,304.66,40.61,26.75
4/24/20 18:00,2128,4,1365.8,554.2,365.56,36.55,28.86
4/24/20 18:00,2129,2,629.87,210.13,204.77,48.17,25.02
4/24/20 18:00,2130,3,901.75,358.25,264.1,41.42,28.43
4/24/20 18:00,2131,2,1049.88,450.12,250.38,31.32,30.01
4/24/20 18:00,2134,3,1364.85,585.15,348.84,34.33,30.01
4/24/20 18:00,2135,2,699.92,300.08,146.16,26.39,30.01
4/24/20 18:00,2136,2,727.92,312.08,151.7,26.33,30.01
4/25/20 16:00,129,2,489.88,210.12,131.88,36.84,30.02
4/25/20 16:00,135,2,461.89,198.11,133.89,40.82,30.02
4/25/20 16:00,140,1,174.96,75.04,49.96,39.97,30.02
4/25/20 16:00,236,1,244.94,105.06,59.24,31.9,30.02
4/25/20 16:00,238,1,230.94,99.06,55.94,31.97,30.02
4/25/20 16:00,270,1,293.93,126.07,62.93,27.24,30.02
4/25/20 16:00,282,1,350,,179,104.68,
4/25/20 16:00,296,2,360,,172.38,91.88,
4/25/20 16:00,298,6,1042.33,37.67,504.25,93.71,3.49
4/25/20 16:00,299,2,320,40,140.64,78.41,11.11
4/25/20 16:00,310,2.75,1493.73,486.27,572.48,62.14,24.56
4/25/20 16:00,340,2,1440,,770,114.93,
4/25/20 16:00,364,2,594.94,105.06,324.94,120.35,15.01
4/25/20 16:00,365,1,209.95,90.05,83.95,66.63,30.02
4/25/20 16:00,380,1,300,,150,100,
4/25/20 16:00,381,2,569.72,30.28,363.72,176.56,5.05
4/25/20 16:00,481,2,540,60,235.56,77.37,10
4/25/20 16:00,490,1,721.63,38.37,395.95,121.58,5.05
4/25/20 16:00,520,1,174.96,75.04,59.96,52.14,30.02
4/25/20 16:00,560,4.5,1635.91,164.09,791.62,93.76,9.12
4/25/20 16:00,564,0.25,120,,63.95,114.09,
4/25/20 16:00,566,2,370,70,144.62,64.17,15.91
4/25/20 16:00,578,1,880,,485,122.78,
4/25/20 16:00,591,2,270,30,165,157.14,10
4/25/20 16:00,634,0.5,407.96,72.04,136.96,50.54,15.01
4/25/20 16:00,637,1.25,704.97,45.03,367.47,108.88,6
4/25/20 16:00,651,2.5,1539.64,660.36,614.64,66.45,30.02
4/25/20 16:00,677,1,626.83,93.17,311.83,98.99,12.94
4/25/20 16:00,688,1,270,,147.28,120.01,
4/25/20 16:00,696,2,823.52,216.48,383.52,87.16,20.82
4/25/20 16:00,816,4,1013.23,386.77,345.23,51.68,27.63
4/25/20 16:00,969,0.5,321.92,138.08,100.69,45.51,30.02
4/25/20 16:00,1030,4,659.97,140.03,267.97,68.36,17.5
4/25/20 16:00,1057,6,1385.66,594.34,449.66,48.04,30.02
4/25/20 16:00,1080,1,700,,317.67,83.09,
4/25/20 16:00,1199,1.25,791.94,108.06,423.19,114.76,12.01
4/25/20 16:00,1213,0.75,540,60,303.75,128.57,10
4/25/20 16:00,1256,1,680,40,330,94.29,5.56
4/25/20 16:00,1283,4,625,95,266.28,74.23,13.19
4/25/20 16:00,1474,0.25,200,,87.92,78.44,
4/25/20 16:00,1495,1,220,60,80,57.14,21.43
4/25/20 16:00,1590,1,287.14,72.86,91.14,46.5,20.24
4/25/20 16:00,1594,2.25,1078.5,271.5,471,77.53,20.11
4/25/20 16:00,1777,0.75,459.97,140.03,156.63,51.64,23.34
4/25/20 16:00,1790,1,468.89,201.11,122.39,35.32,30.02
4/25/20 16:00,1976,1,619.9,180.1,308.4,99,22.51
4/25/20 16:00,1979,1,209.95,90.05,95.07,82.76,30.02
4/25/20 16:00,1989,1,330,,182,122.97,
4/25/20 16:00,2002,1,220,60,100,83.33,21.43
4/25/20 16:00,2003,1,250,30,120,92.31,10.71
4/25/20 16:00,2004,1,195.95,84.05,75.95,63.29,30.02
4/25/20 16:00,2007,0.25,140,,75,115.38,
4/25/20 16:00,2022,2,594.95,105.05,238.95,67.12,15.01
4/25/20 16:00,2023,1,251.94,108.06,69.94,38.43,30.02
4/25/20 16:00,2026,0.25,167.96,72.04,41.96,33.3,30.02
4/25/20 16:00,2027,0.75,840,60,358.5,74.45,6.67
4/25/20 16:00,2041,2,840,,392,87.5,
4/25/20 16:00,2091,0.5,205,15,115,127.78,6.82
4/25/20 16:00,2096,0.75,293.93,126.07,95.18,47.89,30.02
4/25/20 16:00,2097,1,210,90,66.66,46.5,30
4/25/20 16:00,2100,1,250,30,110,78.57,10.71
4/25/20 16:00,2102,0.5,270,30,120,80,10
4/25/20 16:00,2112,6,1343.68,576.32,383.68,39.97,30.02
4/25/20 16:00,2120,1.25,571.6,128.4,321.6,128.64,18.34
4/25/20 16:00,2121,3,1249.02,180.98,709.02,131.3,12.66
4/25/20 16:00,2122,1,320,80,115.03,56.12,20
4/25/20 16:00,2127,2,693.77,266.23,193.65,38.72,27.73
4/25/20 16:00,2129,2,607.04,232.96,181.94,42.8,27.73
4/25/20 16:00,2130,1,272.05,147.95,59.5,27.99,35.23
4/25/20 16:00,2134,1,420,230,81.33,24.01,35.38
4/25/20 16:00,2143,1,300,,300,,
4/25/20 16:00,2144,2,558.41,141.59,558.41,,20.23
4/29/20 19:00,126,2,630,70,272,75.98,10
4/29/20 19:00,129,3,1050,,513,95.53,
4/29/20 19:00,133,1,341.3,38.7,153.3,81.54,10.18
4/29/20 19:00,137,1,377.22,42.78,146.22,63.3,10.19
4/29/20 19:00,140,3,700,50,325,86.67,6.67
4/29/20 19:00,142,2,470,90,186,65.49,16.07
4/29/20 19:00,236,8,2345,455,859.4,57.85,16.25
4/29/20 19:00,238,1,210,120,35,20,36.36
4/29/20 19:00,247,1,520,60,187,56.16,10.34
4/29/20 19:00,257,1,295,35,142,92.81,10.61
4/29/20 19:00,271,2,1000,,458,84.5,
4/29/20 19:00,276,1,330,20,160,94.12,5.71
4/29/20 19:00,296,10,1679.81,120.19,741.71,79.07,6.68
4/29/20 19:00,298,13,2170,170,1004.16,86.13,7.26
4/29/20 19:00,299,16,2552,328,1117.12,77.85,11.39
4/29/20 19:00,310,15.5,10618.73,541.27,5426.23,104.5,4.85
4/29/20 19:00,340,10.5,7053.32,506.68,3535.82,100.52,6.7
4/29/20 19:00,364,4,1260,140,720,133.33,10
4/29/20 19:00,365,4,1169.49,30.51,665.49,132.04,2.54
4/29/20 19:00,373,1,450,,202,81.45,
4/29/20 19:00,377,5,825,75,355.95,75.89,8.33
4/29/20 19:00,380,4,1200,,600,100,
4/29/20 19:00,381,3,900,,591,191.26,
4/29/20 19:00,386,1,330,40,125,60.98,10.81
4/29/20 19:00,457,2,700,,342,95.53,
4/29/20 19:00,472,3,900,,464.58,106.7,
4/29/20 19:00,474,4,1190,210,439.52,58.57,15
4/29/20 19:00,476,1,270,30,111.88,70.76,10
4/29/20 19:00,479,1,270,30,120.14,80.17,10
4/29/20 19:00,481,4,1200,,591.12,97.08,
4/29/20 19:00,482,7,2240,210,1166.2,108.6,8.57
4/29/20 19:00,489,2,501.48,58.52,138.04,37.98,10.45
4/29/20 19:00,490,5.75,3924.84,445.16,2052.18,109.59,10.19
4/29/20 19:00,519,9,1719.41,80.59,1719.41,,4.48
4/29/20 19:00,520,4,925,75,465,101.09,7.5
4/29/20 19:00,530,1,207,23,99,91.67,10
4/29/20 19:00,560,17,6099.24,700.76,2909.7,91.23,10.31
4/29/20 19:00,564,6.5,3012.8,107.2,1555.5,106.74,3.44
4/29/20 19:00,566,19,3853,327,1711.89,79.95,7.82
4/29/20 19:00,578,6.75,5480.46,459.54,2814.21,105.55,7.74
4/29/20 19:00,591,2,300,,195,185.71,
4/29/20 19:00,592,1,175,45,62.31,55.29,20.45
4/29/20 19:00,634,10,8579.14,1020.86,3159.14,58.29,10.63
4/29/20 19:00,637,16.75,9781.88,268.12,5259.38,116.29,2.67
4/29/20 19:00,643,4,990,90,402,68.37,8.33
4/29/20 19:00,645,2,376.9,143.1,96.9,34.61,27.52
4/29/20 19:00,649,1,300,,140,87.5,
4/29/20 19:00,653,4,1320,,728,122.97,
4/29/20 19:00,677,10.25,7048.6,331.4,3819.85,118.31,4.49
4/29/20 19:00,683,1,570,,255,80.95,
4/29/20 19:00,696,6.5,3083.54,296.46,1653.54,115.63,8.77
4/29/20 19:00,717,20,4480.69,519.31,4480.69,,10.39
4/29/20 19:00,783,2,475,25,225,90,5
4/29/20 19:00,812,2,391.39,148.61,121.39,44.96,27.52
4/29/20 19:00,816,1,279.79,70.21,112.79,67.54,20.06
4/29/20 19:00,839,1,194.73,25.27,50.73,35.23,11.49
4/29/20 19:00,899,3,1015,35,1015,,3.33
4/29/20 19:00,965,2,460,40,230,100,8
4/29/20 19:00,977,1,330,40,157.3,91.08,10.81
4/29/20 19:00,1030,1,200,,102,104.08,
4/29/20 19:00,1057,8,2202.01,437.99,954.01,76.44,16.59
4/29/20 19:00,1136,1,235,15,97.5,70.91,6
4/29/20 19:00,1167,0.375,286.67,73.33,84.17,41.57,20.37
4/29/20 19:00,1181,1,330,,153,86.44,
4/29/20 19:00,1199,5.25,3643.39,136.61,2094.64,135.25,3.61
4/29/20 19:00,1205,0.5,220,60,132.27,150.77,21.43
4/29/20 19:00,1213,4,2796.45,403.55,1536.45,121.94,12.61
4/29/20 19:00,1217,3,481.58,58.42,239.09,98.6,10.82
4/29/20 19:00,1238,6,1160,340,530,84.13,22.67
4/29/20 19:00,1250,6,1475,145,767,108.33,8.95
4/29/20 19:00,1256,6.5,4319,361,2044,89.85,7.71
4/29/20 19:00,1267,1,300,,130,76.47,
4/29/20 19:00,1283,1,140,40,50.32,56.11,22.22
4/29/20 19:00,1337,4,1017.71,182.29,422.71,71.04,15.19
4/29/20 19:00,1433,1,300,,143.33,91.49,
4/29/20 19:00,1469,3,634.73,25.27,184.73,41.05,3.83
4/29/20 19:00,1472,1,265.54,34.46,115.54,77.03,11.49
4/29/20 19:00,1474,2.5,1759.26,240.74,638.43,56.96,12.04
4/29/20 19:00,1515,12,6104.41,615.59,3824.41,167.74,9.16
4/29/20 19:00,1565,2,900,100,382,73.75,10
4/29/20 19:00,1568,1,330,,165,100,
4/29/20 19:00,1588,2,361.39,178.61,81.39,29.07,33.08
4/29/20 19:00,1590,2,720,,328,83.67,
4/29/20 19:00,1594,19.5,11232.92,467.08,5967.92,113.35,3.99
4/29/20 19:00,1602,1,376.63,43.37,140.63,59.59,10.33
4/29/20 19:00,1611,2,600,200,164,37.61,25
4/29/20 19:00,1622,1,370,,164.4,79.96,
4/29/20 19:00,1628,1,475,55,173.95,57.78,10.38
4/29/20 19:00,1691,2,595,105,241,68.08,15
4/29/20 19:00,1696,1,130,,25,23.81,
4/29/20 19:00,1717,3,625.89,214.11,220.89,54.54,25.49
4/29/20 19:00,1728,4,1109.84,210.16,469.84,73.41,15.92
4/29/20 19:00,1753,1,380,,198.24,109.07,
4/29/20 19:00,1777,8.25,5979.37,620.63,2642.65,79.2,9.4
4/29/20 19:00,1778,1,227.19,122.81,50.19,28.36,35.09
4/29/20 19:00,1783,2,577.03,122.97,223.03,63,17.57
4/29/20 19:00,1809,6,1709.81,90.19,821.81,92.55,5.01
4/29/20 19:00,1823,5,820,80,350.95,74.82,8.89
4/29/20 19:00,1835,1,350,,159,83.25,
4/29/20 19:00,1838,1,330,40,129,64.18,10.81
4/29/20 19:00,1841,1,450,,198,78.57,
4/29/20 19:00,1850,2,605,235,149,32.68,27.98
4/29/20 19:00,1853,2,830.49,209.51,276.49,49.91,20.15
4/29/20 19:00,1901,1,240,30,105,77.78,11.11
4/29/20 19:00,1902,1,268.97,31.03,113.97,73.53,10.34
4/29/20 19:00,1906,3,832.81,97.19,358.81,75.7,10.45
4/29/20 19:00,1918,3,1262.99,327.01,386.89,44.16,20.57
4/29/20 19:00,1947,4,757.69,122.31,330.53,77.38,13.9
4/29/20 19:00,1957,7.25,5968.61,991.39,2633.61,78.97,14.24
4/29/20 19:00,1959,3,870,120,467.25,116.01,12.12
4/29/20 19:00,1970,2,540,,320,145.45,
4/29/20 19:00,1971,1,359.26,40.74,149.26,71.08,10.19
4/29/20 19:00,1976,6.5,4643.56,556.44,2618.81,129.34,10.7
4/29/20 19:00,2001,2,509.65,90.35,229.65,82.02,15.06
4/29/20 19:00,2007,3,1545.16,134.84,765.16,98.1,8.03
4/29/20 19:00,2015,1,315,35,145,85.29,10
4/29/20 19:00,2016,7,990.28,269.72,362.52,57.75,21.41
4/29/20 19:00,2019,0.25,160,40,58.75,58.02,20
4/29/20 19:00,2021,1,330,,154,87.5,
4/29/20 19:00,2022,3,989.13,160.87,455.13,85.23,13.99
4/29/20 19:00,2024,1,330,,174,111.54,
4/29/20 19:00,2026,0.25,240,,114,90.48,
4/29/20 19:00,2029,5.25,4909.72,550.28,2053.72,71.91,10.08
4/29/20 19:00,2040,2,898.37,51.63,344.37,62.16,5.43
4/29/20 19:00,2042,2,805.35,274.65,215.35,36.5,25.43
4/29/20 19:00,2046,2,1144.12,95.88,456.12,66.3,7.73
4/29/20 19:00,2054,1,375,45,149,65.93,10.71
4/29/20 19:00,2059,1,399.51,100.49,125.51,45.81,20.1
4/29/20 19:00,2060,2,863.38,216.62,269.38,45.35,20.06
4/29/20 19:00,2084,1.99,1353.54,437.46,451.71,50.09,24.43
4/29/20 19:00,2091,9.5,3774.5,405.5,2064.5,120.73,9.7
4/29/20 19:00,2094,2,570,30,287.8,101.98,5
4/29/20 19:00,2095,2,1138.64,61.36,574.24,101.74,5.11
4/29/20 19:00,2096,6,2921.88,438.12,1331.88,83.77,13.04
4/29/20 19:00,2099,3,925.88,124.12,370.88,66.83,11.82
4/29/20 19:00,2100,3,656.05,183.95,236.05,56.2,21.9
4/29/20 19:00,2101,2,624.84,35.16,284.84,83.78,5.33
4/29/20 19:00,2102,3.75,2160,90,1035,92,4
4/29/20 19:00,2104,1,189.29,10.71,189.29,,5.36
4/29/20 19:00,2108,2,500,60,230,85.19,10.71
4/29/20 19:00,2109,6,1474.49,205.51,664.49,82.04,12.23
4/29/20 19:00,2110,9,2311.03,208.97,1051.03,83.42,8.29
4/29/20 19:00,2111,8,2158.97,241.03,958.97,79.91,10.04
4/29/20 19:00,2113,2,320,80,140,77.78,20
4/29/20 19:00,2115,1,350,,159,83.25,
4/29/20 19:00,2117,6,1203,117,526.86,77.92,8.86
4/29/20 19:00,2118,2,1120,,720,180,
4/29/20 19:00,2120,9.5,4274.65,1045.35,2374.65,124.98,19.65
4/29/20 19:00,2121,10.25,4355.96,564.04,2510.96,136.1,11.46
4/29/20 19:00,2122,1,360,40,155.03,75.64,10
4/29/20 19:00,2123,1,359.09,40.91,154.12,75.19,10.23
4/29/20 19:00,2125,6,2179.52,340.48,904.22,70.9,13.51
4/29/20 19:00,2127,2,741.59,218.41,241.47,48.28,22.75
4/29/20 19:00,2128,6,2029.14,850.86,528.78,35.24,29.54
4/29/20 19:00,2129,4,1425,255,574.8,67.61,15.18
4/29/20 19:00,2130,4,1502.04,177.96,651.84,76.67,10.59
4/29/20 19:00,2134,3,1428.43,521.57,412.42,40.59,26.75
4/29/20 19:00,2135,1,300,200,23.12,8.35,40
4/29/20 19:00,2137,1,350,,175.85,100.98,
4/29/20 19:00,2140,1,330.19,19.81,330.19,,5.66
4/29/20 19:00,2143,1,238.24,61.76,238.24,,20.59
4/29/20 19:00,2144,2,522.33,177.67,522.33,,25.38
4/29/20 19:00,2145,6,3301.2,298.8,1561.2,89.72,8.3
4/29/20 19:00,2146,5,1374.94,275.06,574.94,71.87,16.67
4/29/20 19:00,2147,5,948.65,451.35,348.65,58.11,32.24
4/29/20 19:00,2148,6.25,3125,375,1656.25,112.77,10.71
4/29/20 19:00,2151,1,264,66,94,55.29,20
4/29/20 19:00,2152,1,360,90,125,53.19,20
4/29/20 19:00,2153,6,1590,210,780,96.3,11.67
4/29/20 19:00,2154,11,2651.29,648.71,1056.29,66.23,19.66
5/1/20 21:00,128,1,350,,171,95.53,
5/1/20 21:00,129,4,1295,105,579,80.87,7.5
5/1/20 21:00,130,2,538.31,61.69,256.31,90.89,10.28
5/1/20 21:00,131,1,268.42,31.58,122.42,83.85,10.53
5/1/20 21:00,137,3,1171.88,88.12,478.88,69.1,6.99
5/1/20 21:00,142,2,500,60,216,76.06,10.71
5/1/20 21:00,173,1,440,110,147,50.17,20
5/1/20 21:00,212,2,1300,,607,87.59,
5/1/20 21:00,216,2,436.61,23.39,220.61,102.13,5.08
5/1/20 21:00,219,2,1300,,607,87.59,
5/1/20 21:00,222,3,1688.37,261.63,621.87,58.31,13.42
5/1/20 21:00,223,1,630,420,45,7.69,40
5/1/20 21:00,236,5,1575,175,646.5,69.63,10
5/1/20 21:00,276,4,1327.94,72.06,647.94,95.29,5.15
5/1/20 21:00,295,3,1540,110,616,66.67,6.67
5/1/20 21:00,296,12,2015,145,889.28,79,6.71
5/1/20 21:00,298,11,1798.32,181.68,811.84,82.3,9.18
5/1/20 21:00,299,5,843.58,56.42,395.18,88.13,6.27
5/1/20 21:00,310,0.5,360,,192.5,114.93,
5/1/20 21:00,339,6.75,5298.96,641.04,2058.96,63.55,10.79
5/1/20 21:00,340,19.75,13383.07,836.93,6766.82,102.28,5.89
5/1/20 21:00,358,1,300,,207.04,222.72,
5/1/20 21:00,364,11,3566.49,283.51,2081.49,140.17,7.36
5/1/20 21:00,365,1,300,,174,138.1,
5/1/20 21:00,377,16,2684.64,195.36,1183.68,78.86,6.78
5/1/20 21:00,380,4,1138.7,61.3,538.7,89.78,5.11
5/1/20 21:00,381,1,269.65,30.35,166.65,161.8,10.12
5/1/20 21:00,408,1,405,45,168,70.89,10
5/1/20 21:00,457,2,700,,342,95.53,
5/1/20 21:00,472,3,900,,464.58,106.7,
5/1/20 21:00,474,1,315,35,127.38,67.89,10
